,queries,actual_value
102,"SELECT * FROM higgs WHERE ""f"" BETWEEN 7.07 AND 7.99 AND ""d"" BETWEEN 2.06 AND 2.15 AND ""b"" BETWEEN 9.92 AND 11.36 AND ""c"" BETWEEN 3.61 AND 3.91 AND ""g"" BETWEEN 3.57 AND 4.91 AND ""a"" BETWEEN 26.28 AND 33.57 AND ""e"" BETWEEN 4.51 AND 15.63;",0.0
103,"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.07 AND 3.42 AND ""e"" BETWEEN 7.29 AND 14.03 AND ""g"" BETWEEN 0.90 AND 1.56 AND ""b"" BETWEEN 1.67 AND 7.46 AND ""a"" BETWEEN 8.78 AND 32.72;",0.0
104,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.57 AND 8.68 AND ""c"" BETWEEN 2.50 AND 6.43 AND ""g"" BETWEEN 2.59 AND 8.29 AND ""a"" BETWEEN 11.78 AND 19.99 AND ""b"" BETWEEN 9.10 AND 15.75 AND ""e"" BETWEEN 2.95 AND 16.45;",0.0
105,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.56 AND 7.10 AND ""a"" BETWEEN 21.62 AND 28.84 AND ""e"" BETWEEN 11.66 AND 16.71 AND ""b"" BETWEEN 11.65 AND 16.88 AND ""c"" BETWEEN 4.15 AND 4.41;",0.0
106,"SELECT * FROM higgs WHERE ""c"" BETWEEN 2.99 AND 3.21 AND ""d"" BETWEEN 8.23 AND 10.40 AND ""b"" BETWEEN 14.34 AND 16.73 AND ""e"" BETWEEN 1.86 AND 13.06;",0.0
107,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.73 AND 12.16 AND ""d"" BETWEEN 7.34 AND 11.88 AND ""g"" BETWEEN 2.79 AND 8.34 AND ""b"" BETWEEN 1.73 AND 16.47 AND ""c"" BETWEEN 1.80 AND 6.78;",6.0
108,"SELECT * FROM higgs WHERE ""e"" BETWEEN 1.36 AND 15.75 AND ""g"" BETWEEN 4.93 AND 5.57 AND ""f"" BETWEEN 3.99 AND 7.23 AND ""a"" BETWEEN 10.09 AND 10.63 AND ""b"" BETWEEN 2.69 AND 7.12 AND ""d"" BETWEEN 0.39 AND 3.27;",1.0
109,"SELECT * FROM higgs WHERE ""c"" BETWEEN 3.43 AND 5.13 AND ""d"" BETWEEN 0.79 AND 11.64 AND ""e"" BETWEEN 8.58 AND 14.14 AND ""a"" BETWEEN 24.40 AND 31.08 AND ""f"" BETWEEN 7.79 AND 10.70 AND ""g"" BETWEEN 2.17 AND 2.59;",0.0
110,"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.85 AND 7.31 AND ""d"" BETWEEN 9.32 AND 10.54 AND ""a"" BETWEEN 38.58 AND 39.44 AND ""b"" BETWEEN 3.66 AND 16.80 AND ""c"" BETWEEN 0.19 AND 1.74 AND ""e"" BETWEEN 6.44 AND 8.75 AND ""f"" BETWEEN 2.98 AND 6.20;",0.0
111,"SELECT * FROM higgs WHERE ""e"" BETWEEN 16.46 AND 16.69 AND ""a"" BETWEEN 22.63 AND 27.04 AND ""b"" BETWEEN 2.05 AND 11.17 AND ""d"" BETWEEN 3.24 AND 8.24;",0.0
112,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.37 AND 3.70 AND ""e"" BETWEEN 10.79 AND 16.78 AND ""f"" BETWEEN 6.29 AND 9.36 AND ""a"" BETWEEN 16.90 AND 37.10;",0.0
113,"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.05 AND 2.80 AND ""g"" BETWEEN 3.08 AND 4.00 AND ""f"" BETWEEN 0.31 AND 8.65 AND ""d"" BETWEEN 11.57 AND 11.97 AND ""e"" BETWEEN 13.01 AND 13.85 AND ""b"" BETWEEN 4.28 AND 14.64;",0.0
114,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.19 AND 7.40 AND ""f"" BETWEEN 4.13 AND 6.15 AND ""a"" BETWEEN 38.70 AND 39.21 AND ""b"" BETWEEN 17.26 AND 20.25 AND ""e"" BETWEEN 3.50 AND 13.70;",0.0
115,"SELECT * FROM higgs WHERE ""b"" BETWEEN 11.50 AND 16.43 AND ""e"" BETWEEN 6.51 AND 14.54 AND ""f"" BETWEEN 1.48 AND 11.27 AND ""d"" BETWEEN 1.62 AND 12.51 AND ""a"" BETWEEN 15.54 AND 35.90;",1.0
116,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.62 AND 4.92 AND ""c"" BETWEEN 1.41 AND 2.40 AND ""g"" BETWEEN 5.16 AND 6.72 AND ""e"" BETWEEN 9.70 AND 14.25;",0.0
117,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.83 AND 6.27 AND ""e"" BETWEEN 1.45 AND 16.52;",97288.0
118,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.65 AND 3.00 AND ""f"" BETWEEN 4.52 AND 10.81;",1855.0
119,"SELECT * FROM higgs WHERE ""a"" BETWEEN 21.68 AND 25.91 AND ""b"" BETWEEN 7.97 AND 15.02 AND ""e"" BETWEEN 2.82 AND 12.26 AND ""d"" BETWEEN 1.47 AND 3.45 AND ""f"" BETWEEN 2.21 AND 9.42 AND ""c"" BETWEEN 0.56 AND 5.58 AND ""g"" BETWEEN 2.60 AND 6.66;",0.0
120,"SELECT * FROM higgs WHERE ""b"" BETWEEN 1.03 AND 2.92 AND ""d"" BETWEEN 2.76 AND 11.51 AND ""f"" BETWEEN 1.17 AND 3.22 AND ""a"" BETWEEN 16.42 AND 37.14 AND ""c"" BETWEEN 2.41 AND 6.90;",0.0
121,"SELECT * FROM higgs WHERE ""a"" BETWEEN 17.19 AND 18.26 AND ""e"" BETWEEN 4.01 AND 13.45 AND ""c"" BETWEEN 2.66 AND 3.55 AND ""f"" BETWEEN 6.06 AND 9.31;",0.0
122,"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.92 AND 5.37 AND ""f"" BETWEEN 7.48 AND 10.15 AND ""e"" BETWEEN 6.17 AND 10.36 AND ""a"" BETWEEN 17.01 AND 27.08 AND ""b"" BETWEEN 3.84 AND 6.55 AND ""d"" BETWEEN 2.30 AND 13.50 AND ""c"" BETWEEN 1.28 AND 1.98;",0.0
123,"SELECT * FROM higgs WHERE ""d"" BETWEEN 5.25 AND 11.93 AND ""e"" BETWEEN 0.72 AND 4.29;",1638.0
124,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.15 AND 6.36 AND ""a"" BETWEEN 10.79 AND 16.37 AND ""c"" BETWEEN 3.98 AND 6.35 AND ""d"" BETWEEN 9.23 AND 14.00;",0.0
125,"SELECT * FROM higgs WHERE ""f"" BETWEEN 10.76 AND 11.06 AND ""a"" BETWEEN 2.00 AND 11.52 AND ""b"" BETWEEN 10.93 AND 17.72 AND ""c"" BETWEEN 1.31 AND 3.34;",0.0
126,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.96 AND 9.00 AND ""b"" BETWEEN 1.41 AND 15.26 AND ""e"" BETWEEN 4.66 AND 6.81;",3866.0
127,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.97 AND 8.84 AND ""g"" BETWEEN 7.43 AND 8.15 AND ""e"" BETWEEN 1.98 AND 14.30;",0.0
128,"SELECT * FROM higgs WHERE ""a"" BETWEEN 1.39 AND 38.88 AND ""b"" BETWEEN 7.01 AND 14.02;",1322.0
129,"SELECT * FROM higgs WHERE ""b"" BETWEEN 11.83 AND 17.27 AND ""e"" BETWEEN 8.01 AND 16.51;",1.0
130,"SELECT * FROM higgs WHERE ""e"" BETWEEN 8.18 AND 12.14 AND ""a"" BETWEEN 21.42 AND 36.85 AND ""g"" BETWEEN 3.94 AND 4.48;",0.0
131,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.85 AND 7.20 AND ""f"" BETWEEN 1.78 AND 4.56 AND ""d"" BETWEEN 2.63 AND 10.88 AND ""e"" BETWEEN 0.13 AND 8.25 AND ""b"" BETWEEN 1.72 AND 5.18;",11686.0
132,"SELECT * FROM higgs WHERE ""a"" BETWEEN 32.61 AND 33.44 AND ""f"" BETWEEN 4.56 AND 7.10 AND ""e"" BETWEEN 0.44 AND 13.64 AND ""d"" BETWEEN 1.82 AND 11.94;",0.0
133,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.97 AND 2.40 AND ""d"" BETWEEN 2.37 AND 4.89;",130539.0
134,"SELECT * FROM higgs WHERE ""f"" BETWEEN 3.54 AND 4.37 AND ""c"" BETWEEN 2.20 AND 7.85 AND ""a"" BETWEEN 0.34 AND 23.75 AND ""g"" BETWEEN 5.30 AND 6.68 AND ""d"" BETWEEN 2.61 AND 11.96 AND ""e"" BETWEEN 2.06 AND 4.23 AND ""b"" BETWEEN 8.71 AND 10.51;",0.0
135,"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.30 AND 4.73 AND ""a"" BETWEEN 8.74 AND 31.66 AND ""c"" BETWEEN 1.84 AND 5.83 AND ""e"" BETWEEN 4.28 AND 8.48 AND ""d"" BETWEEN 1.50 AND 2.06 AND ""g"" BETWEEN 2.40 AND 2.63;",0.0
136,"SELECT * FROM higgs WHERE ""d"" BETWEEN 1.09 AND 9.75 AND ""f"" BETWEEN 0.55 AND 4.29 AND ""b"" BETWEEN 0.25 AND 5.91 AND ""c"" BETWEEN 1.58 AND 7.87;",149168.0
137,"SELECT * FROM higgs WHERE ""a"" BETWEEN 17.58 AND 39.57 AND ""b"" BETWEEN 6.01 AND 15.98 AND ""d"" BETWEEN 2.77 AND 9.91 AND ""e"" BETWEEN 2.86 AND 13.12 AND ""g"" BETWEEN 1.30 AND 6.55 AND ""f"" BETWEEN 5.77 AND 11.24;",5.0
138,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.14 AND 11.04 AND ""b"" BETWEEN 8.81 AND 16.16 AND ""f"" BETWEEN 1.37 AND 7.87 AND ""g"" BETWEEN 3.00 AND 4.39 AND ""c"" BETWEEN 0.61 AND 4.61 AND ""e"" BETWEEN 8.70 AND 14.12;",0.0
139,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.54 AND 4.45 AND ""e"" BETWEEN 8.36 AND 13.14 AND ""a"" BETWEEN 6.49 AND 14.34 AND ""g"" BETWEEN 3.26 AND 4.60;",0.0
140,"SELECT * FROM higgs WHERE ""b"" BETWEEN 7.10 AND 13.93 AND ""a"" BETWEEN 8.01 AND 16.06 AND ""e"" BETWEEN 6.66 AND 13.84;",3.0
141,"SELECT * FROM higgs WHERE ""b"" BETWEEN 8.92 AND 12.02 AND ""a"" BETWEEN 17.22 AND 17.79 AND ""e"" BETWEEN 6.04 AND 6.93;",0.0
142,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.41 AND 1.98 AND ""g"" BETWEEN 3.47 AND 8.32 AND ""a"" BETWEEN 6.48 AND 36.38;",0.0
143,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.33 AND 7.64 AND ""e"" BETWEEN 5.90 AND 16.32 AND ""a"" BETWEEN 20.82 AND 40.13 AND ""c"" BETWEEN 4.43 AND 7.53 AND ""b"" BETWEEN 1.70 AND 11.98 AND ""d"" BETWEEN 5.08 AND 13.00 AND ""f"" BETWEEN 2.70 AND 11.18;",0.0
144,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.83 AND 6.20 AND ""a"" BETWEEN 2.94 AND 27.75 AND ""c"" BETWEEN 0.36 AND 1.86 AND ""b"" BETWEEN 8.87 AND 13.51 AND ""g"" BETWEEN 2.62 AND 7.55;",272.0
145,"SELECT * FROM higgs WHERE ""c"" BETWEEN 2.10 AND 2.90 AND ""e"" BETWEEN 6.35 AND 16.38 AND ""d"" BETWEEN 3.65 AND 12.97;",5.0
146,"SELECT * FROM higgs WHERE ""e"" BETWEEN 7.21 AND 13.90 AND ""d"" BETWEEN 3.85 AND 5.65 AND ""c"" BETWEEN 1.14 AND 3.50;",18.0
147,"SELECT * FROM higgs WHERE ""d"" BETWEEN 3.13 AND 4.14 AND ""a"" BETWEEN 5.93 AND 10.69;",208.0
148,"SELECT * FROM higgs WHERE ""c"" BETWEEN 2.88 AND 2.96 AND ""d"" BETWEEN 3.67 AND 12.32 AND ""a"" BETWEEN 14.59 AND 35.25 AND ""g"" BETWEEN 4.12 AND 6.14 AND ""f"" BETWEEN 3.65 AND 6.84;",0.0
149,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.60 AND 13.99 AND ""c"" BETWEEN 0.66 AND 3.11 AND ""d"" BETWEEN 4.89 AND 13.55 AND ""f"" BETWEEN 8.41 AND 10.51 AND ""b"" BETWEEN 3.88 AND 14.89;",0.0
150,"SELECT * FROM higgs WHERE ""e"" BETWEEN 4.84 AND 11.19 AND ""b"" BETWEEN 4.64 AND 9.19 AND ""g"" BETWEEN 2.85 AND 8.04 AND ""d"" BETWEEN 3.16 AND 6.47 AND ""a"" BETWEEN 1.45 AND 2.89;",9.0
151,"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.44 AND 11.23 AND ""g"" BETWEEN 4.53 AND 6.82 AND ""c"" BETWEEN 2.30 AND 7.66 AND ""e"" BETWEEN 0.88 AND 6.03 AND ""a"" BETWEEN 11.18 AND 24.61 AND ""d"" BETWEEN 0.39 AND 10.12;",3.0
152,"SELECT * FROM higgs WHERE ""b"" BETWEEN 9.29 AND 15.99 AND ""f"" BETWEEN 6.99 AND 8.12 AND ""g"" BETWEEN 1.95 AND 2.52;",0.0
153,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.26 AND 18.13 AND ""e"" BETWEEN 1.14 AND 17.14 AND ""a"" BETWEEN 16.40 AND 31.29 AND ""c"" BETWEEN 4.07 AND 5.95 AND ""g"" BETWEEN 4.29 AND 5.02 AND ""d"" BETWEEN 9.94 AND 12.76;",0.0
154,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.99 AND 19.66 AND ""a"" BETWEEN 3.08 AND 23.67 AND ""d"" BETWEEN 7.19 AND 12.66 AND ""f"" BETWEEN 2.99 AND 3.46 AND ""g"" BETWEEN 5.77 AND 5.94 AND ""c"" BETWEEN 2.44 AND 6.07 AND ""e"" BETWEEN 6.82 AND 10.55;",0.0
155,"SELECT * FROM higgs WHERE ""b"" BETWEEN 2.25 AND 17.29 AND ""g"" BETWEEN 5.14 AND 6.57 AND ""f"" BETWEEN 7.03 AND 8.31 AND ""a"" BETWEEN 13.90 AND 39.82;",44.0
156,"SELECT * FROM higgs WHERE ""d"" BETWEEN 8.89 AND 12.51 AND ""b"" BETWEEN 13.68 AND 15.44;",0.0
157,"SELECT * FROM higgs WHERE ""d"" BETWEEN 1.22 AND 5.91 AND ""a"" BETWEEN 21.62 AND 21.93 AND ""g"" BETWEEN 2.53 AND 6.31;",5.0
158,"SELECT * FROM higgs WHERE ""b"" BETWEEN 14.74 AND 17.80 AND ""f"" BETWEEN 6.40 AND 7.46 AND ""d"" BETWEEN 6.52 AND 11.83 AND ""a"" BETWEEN 9.18 AND 16.66 AND ""g"" BETWEEN 3.09 AND 3.83 AND ""e"" BETWEEN 7.14 AND 11.88;",0.0
159,"SELECT * FROM higgs WHERE ""e"" BETWEEN 8.19 AND 12.28 AND ""d"" BETWEEN 2.82 AND 9.23;",162.0
160,"SELECT * FROM higgs WHERE ""a"" BETWEEN 4.06 AND 25.45 AND ""b"" BETWEEN 2.51 AND 10.17;",84228.0
161,"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.52 AND 6.34 AND ""g"" BETWEEN 3.63 AND 4.87;",163.0
162,"SELECT * FROM higgs WHERE ""a"" BETWEEN 17.28 AND 32.44 AND ""c"" BETWEEN 1.05 AND 4.28 AND ""d"" BETWEEN 3.54 AND 9.19 AND ""g"" BETWEEN 1.86 AND 4.77 AND ""e"" BETWEEN 5.57 AND 12.68;",0.0
163,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.27 AND 7.31 AND ""b"" BETWEEN 3.88 AND 14.95;",22882.0
164,"SELECT * FROM higgs WHERE ""a"" BETWEEN 26.41 AND 38.10 AND ""f"" BETWEEN 3.70 AND 7.76;",1.0
165,"SELECT * FROM higgs WHERE ""g"" BETWEEN 3.49 AND 6.85 AND ""b"" BETWEEN 14.93 AND 18.88 AND ""d"" BETWEEN 9.57 AND 12.24;",0.0
166,"SELECT * FROM higgs WHERE ""a"" BETWEEN 28.18 AND 30.53 AND ""b"" BETWEEN 17.04 AND 17.12 AND ""e"" BETWEEN 1.19 AND 8.79 AND ""d"" BETWEEN 9.25 AND 11.21;",0.0
167,"SELECT * FROM higgs WHERE ""a"" BETWEEN 1.95 AND 9.99 AND ""d"" BETWEEN 0.89 AND 6.30 AND ""c"" BETWEEN 4.77 AND 5.24 AND ""f"" BETWEEN 1.39 AND 8.08 AND ""g"" BETWEEN 5.63 AND 7.27 AND ""b"" BETWEEN 3.00 AND 7.43;",1.0
168,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.05 AND 5.30 AND ""e"" BETWEEN 7.93 AND 11.24;",33.0
169,"SELECT * FROM higgs WHERE ""e"" BETWEEN 13.14 AND 16.86 AND ""g"" BETWEEN 6.06 AND 6.70;",0.0
170,"SELECT * FROM higgs WHERE ""d"" BETWEEN 1.26 AND 7.20 AND ""b"" BETWEEN 9.36 AND 18.95 AND ""g"" BETWEEN 2.33 AND 5.63;",101.0
171,"SELECT * FROM higgs WHERE ""d"" BETWEEN 5.57 AND 5.64 AND ""c"" BETWEEN 4.74 AND 7.72 AND ""f"" BETWEEN 4.51 AND 4.61 AND ""b"" BETWEEN 5.97 AND 6.69;",0.0
172,"SELECT * FROM higgs WHERE ""c"" BETWEEN 5.38 AND 5.74 AND ""f"" BETWEEN 5.51 AND 9.01 AND ""a"" BETWEEN 27.04 AND 39.42 AND ""d"" BETWEEN 12.62 AND 12.94 AND ""b"" BETWEEN 4.69 AND 7.46 AND ""g"" BETWEEN 3.33 AND 6.36 AND ""e"" BETWEEN 2.76 AND 10.40;",0.0
173,"SELECT * FROM higgs WHERE ""b"" BETWEEN 11.44 AND 18.59 AND ""g"" BETWEEN 1.16 AND 6.40 AND ""c"" BETWEEN 1.83 AND 3.35 AND ""a"" BETWEEN 3.16 AND 19.22 AND ""d"" BETWEEN 5.65 AND 10.62 AND ""e"" BETWEEN 0.51 AND 2.38 AND ""f"" BETWEEN 1.17 AND 9.37;",0.0
174,"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.70 AND 5.03 AND ""b"" BETWEEN 19.01 AND 19.60 AND ""a"" BETWEEN 30.46 AND 35.43 AND ""g"" BETWEEN 0.87 AND 3.82 AND ""e"" BETWEEN 7.59 AND 12.04 AND ""f"" BETWEEN 2.64 AND 8.51 AND ""d"" BETWEEN 3.30 AND 13.58;",0.0
175,"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.64 AND 3.79 AND ""e"" BETWEEN 3.79 AND 17.73;",839.0
176,"SELECT * FROM higgs WHERE ""c"" BETWEEN 4.85 AND 5.31 AND ""a"" BETWEEN 14.31 AND 23.49 AND ""b"" BETWEEN 15.66 AND 16.35 AND ""g"" BETWEEN 1.41 AND 5.05;",0.0
177,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.25 AND 12.45 AND ""f"" BETWEEN 5.45 AND 8.60 AND ""c"" BETWEEN 2.75 AND 3.81;",2.0
178,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.91 AND 5.36 AND ""a"" BETWEEN 11.58 AND 15.25;",1670.0
179,"SELECT * FROM higgs WHERE ""a"" BETWEEN 12.56 AND 34.77 AND ""f"" BETWEEN 2.08 AND 6.17 AND ""d"" BETWEEN 3.00 AND 4.72 AND ""e"" BETWEEN 3.27 AND 9.18 AND ""b"" BETWEEN 2.11 AND 15.68 AND ""c"" BETWEEN 4.45 AND 7.24;",0.0
180,"SELECT * FROM higgs WHERE ""f"" BETWEEN 4.34 AND 4.77 AND ""e"" BETWEEN 10.28 AND 12.55;",5.0
181,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.90 AND 7.48 AND ""f"" BETWEEN 5.71 AND 6.90 AND ""d"" BETWEEN 11.18 AND 11.80 AND ""c"" BETWEEN 5.16 AND 7.85;",0.0
182,"SELECT * FROM higgs WHERE ""b"" BETWEEN 3.96 AND 19.79 AND ""g"" BETWEEN 5.89 AND 8.34 AND ""d"" BETWEEN 0.61 AND 0.78 AND ""a"" BETWEEN 17.99 AND 35.66;",1.0
183,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.88 AND 8.17 AND ""c"" BETWEEN 3.56 AND 7.42;",86.0
184,"SELECT * FROM higgs WHERE ""a"" BETWEEN 13.56 AND 31.43 AND ""b"" BETWEEN 9.32 AND 14.51 AND ""c"" BETWEEN 1.35 AND 3.00 AND ""f"" BETWEEN 4.98 AND 10.99 AND ""d"" BETWEEN 10.77 AND 14.07 AND ""g"" BETWEEN 5.42 AND 5.50;",0.0
185,"SELECT * FROM higgs WHERE ""f"" BETWEEN 6.16 AND 8.79 AND ""b"" BETWEEN 14.55 AND 20.11 AND ""e"" BETWEEN 8.46 AND 12.83 AND ""a"" BETWEEN 11.54 AND 28.81 AND ""c"" BETWEEN 5.48 AND 6.30;",0.0
186,"SELECT * FROM higgs WHERE ""d"" BETWEEN 4.28 AND 12.83 AND ""e"" BETWEEN 4.29 AND 9.75 AND ""c"" BETWEEN 2.77 AND 7.07 AND ""b"" BETWEEN 4.72 AND 18.63 AND ""f"" BETWEEN 6.89 AND 8.26;",0.0
187,"SELECT * FROM higgs WHERE ""f"" BETWEEN 6.03 AND 7.92 AND ""e"" BETWEEN 12.43 AND 13.18 AND ""c"" BETWEEN 4.03 AND 4.05 AND ""d"" BETWEEN 0.99 AND 10.12 AND ""g"" BETWEEN 4.74 AND 7.30 AND ""a"" BETWEEN 13.97 AND 20.58;",0.0
188,"SELECT * FROM higgs WHERE ""d"" BETWEEN 3.03 AND 7.44 AND ""a"" BETWEEN 0.54 AND 26.92 AND ""g"" BETWEEN 1.99 AND 3.16;",19295.0
189,"SELECT * FROM higgs WHERE ""b"" BETWEEN 14.87 AND 17.11 AND ""e"" BETWEEN 6.02 AND 8.84 AND ""a"" BETWEEN 3.99 AND 24.26 AND ""c"" BETWEEN 3.98 AND 5.95 AND ""g"" BETWEEN 0.91 AND 3.52;",0.0
190,"SELECT * FROM higgs WHERE ""g"" BETWEEN 5.92 AND 7.94 AND ""a"" BETWEEN 10.10 AND 35.89 AND ""d"" BETWEEN 6.01 AND 11.81 AND ""f"" BETWEEN 3.45 AND 8.76 AND ""c"" BETWEEN 2.34 AND 2.90 AND ""e"" BETWEEN 3.35 AND 16.15;",0.0
191,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.22 AND 2.07 AND ""a"" BETWEEN 4.98 AND 21.20 AND ""e"" BETWEEN 0.53 AND 16.26 AND ""b"" BETWEEN 10.88 AND 15.23 AND ""c"" BETWEEN 3.47 AND 6.98 AND ""d"" BETWEEN 4.18 AND 7.68 AND ""f"" BETWEEN 2.37 AND 2.53;",0.0
192,"SELECT * FROM higgs WHERE ""f"" BETWEEN 4.43 AND 7.02 AND ""d"" BETWEEN 7.44 AND 11.45 AND ""e"" BETWEEN 10.25 AND 12.93 AND ""g"" BETWEEN 1.24 AND 3.49 AND ""b"" BETWEEN 7.70 AND 8.01 AND ""c"" BETWEEN 1.03 AND 6.44 AND ""a"" BETWEEN 20.06 AND 29.91;",0.0
193,"SELECT * FROM higgs WHERE ""d"" BETWEEN 5.20 AND 10.34 AND ""f"" BETWEEN 2.37 AND 2.56 AND ""e"" BETWEEN 11.16 AND 15.49 AND ""g"" BETWEEN 1.02 AND 3.43;",0.0
194,"SELECT * FROM higgs WHERE ""d"" BETWEEN 2.78 AND 3.01 AND ""a"" BETWEEN 24.49 AND 36.98 AND ""f"" BETWEEN 2.44 AND 4.51;",0.0
195,"SELECT * FROM higgs WHERE ""b"" BETWEEN 11.08 AND 20.11 AND ""a"" BETWEEN 35.11 AND 38.26;",0.0
196,"SELECT * FROM higgs WHERE ""a"" BETWEEN 14.73 AND 22.48 AND ""f"" BETWEEN 5.55 AND 8.48 AND ""d"" BETWEEN 3.84 AND 11.27 AND ""g"" BETWEEN 0.77 AND 5.68 AND ""e"" BETWEEN 2.51 AND 7.93 AND ""b"" BETWEEN 7.15 AND 14.58;",4.0
197,"SELECT * FROM higgs WHERE ""a"" BETWEEN 9.55 AND 13.96 AND ""g"" BETWEEN 2.40 AND 7.63 AND ""f"" BETWEEN 2.98 AND 11.04 AND ""b"" BETWEEN 2.86 AND 17.21;",3788.0
198,"SELECT * FROM higgs WHERE ""c"" BETWEEN 3.49 AND 5.19 AND ""g"" BETWEEN 6.82 AND 7.94 AND ""b"" BETWEEN 9.97 AND 12.76 AND ""d"" BETWEEN 4.62 AND 7.86 AND ""a"" BETWEEN 12.77 AND 13.29;",0.0
199,"SELECT * FROM higgs WHERE ""c"" BETWEEN 3.70 AND 5.37 AND ""d"" BETWEEN 1.66 AND 10.67 AND ""a"" BETWEEN 20.68 AND 26.46 AND ""g"" BETWEEN 1.13 AND 3.83 AND ""e"" BETWEEN 1.37 AND 1.91 AND ""f"" BETWEEN 2.68 AND 8.23;",0.0
200,"SELECT * FROM higgs WHERE ""a"" BETWEEN 8.07 AND 16.58 AND ""f"" BETWEEN 0.83 AND 3.31;",4595.0
201,"SELECT * FROM higgs WHERE ""c"" BETWEEN 3.81 AND 5.17 AND ""g"" BETWEEN 3.03 AND 3.86 AND ""b"" BETWEEN 0.76 AND 19.44 AND ""e"" BETWEEN 4.07 AND 16.36 AND ""d"" BETWEEN 5.49 AND 11.03 AND ""f"" BETWEEN 4.02 AND 5.56 AND ""a"" BETWEEN 1.93 AND 9.19;",0.0
202,"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.99 AND 6.51 AND ""a"" BETWEEN 8.10 AND 14.07 AND ""d"" BETWEEN 0.43 AND 7.25 AND ""c"" BETWEEN 0.20 AND 2.93 AND ""g"" BETWEEN 4.63 AND 6.90;",84.0
203,"SELECT * FROM higgs WHERE ""e"" BETWEEN 1.58 AND 3.55 AND ""d"" BETWEEN 4.14 AND 11.48 AND ""a"" BETWEEN 20.95 AND 25.25 AND ""c"" BETWEEN 0.25 AND 4.48 AND ""f"" BETWEEN 4.33 AND 8.67;",0.0
204,"SELECT * FROM higgs WHERE ""e"" BETWEEN 10.42 AND 14.48 AND ""c"" BETWEEN 1.12 AND 7.43 AND ""b"" BETWEEN 10.99 AND 15.03 AND ""f"" BETWEEN 3.95 AND 10.68 AND ""a"" BETWEEN 6.48 AND 18.65;",0.0
205,"SELECT * FROM higgs WHERE ""a"" BETWEEN 28.78 AND 31.96 AND ""d"" BETWEEN 2.16 AND 5.07 AND ""f"" BETWEEN 6.06 AND 10.09 AND ""b"" BETWEEN 1.53 AND 18.71 AND ""c"" BETWEEN 3.84 AND 4.57 AND ""g"" BETWEEN 7.08 AND 7.85 AND ""e"" BETWEEN 8.20 AND 9.63;",0.0
206,"SELECT * FROM higgs WHERE ""d"" BETWEEN 9.23 AND 11.60 AND ""a"" BETWEEN 2.56 AND 35.62 AND ""g"" BETWEEN 2.37 AND 4.66 AND ""b"" BETWEEN 6.24 AND 9.95 AND ""f"" BETWEEN 0.89 AND 2.75 AND ""c"" BETWEEN 1.93 AND 4.01 AND ""e"" BETWEEN 16.29 AND 17.04;",0.0
207,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.25 AND 2.28 AND ""c"" BETWEEN 3.60 AND 4.64 AND ""f"" BETWEEN 0.34 AND 7.76 AND ""e"" BETWEEN 0.28 AND 16.36;",375.0
208,"SELECT * FROM higgs WHERE ""d"" BETWEEN 10.80 AND 12.15 AND ""g"" BETWEEN 1.67 AND 6.27 AND ""a"" BETWEEN 6.31 AND 33.00 AND ""c"" BETWEEN 0.72 AND 6.89;",0.0
